Title,SearchName,Number,Transcript,Speaker,Line,LineEnd,MatchId,URL,Before Match,Text,After Match,Target word,Target word start,Target word end,Target phonemes,Target orthography,Target segment,Target segment start,Target segment end,time_0.2,F1-time_0.2,F2-time_0.2,time_0.5,F1-time_0.5,F2-time_0.5,time_0.8,F1-time_0.8,F2-time_0.8,Error
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2642,HD07interview1.eaf,HD07,2054.4900000000002,2057.925,g_495;em_12_153657;n_4430629-n_3617575;p_94;#=es_1_1666803;prefix=2642-;[0]=ew_0_953386;[1]=ew_0_953386,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview1.eaf#ew_0_953386,goes,down,this,down,2055.33,2055.64,d6n,down,6,2055.3799999999997,2055.5899999999997,2055.4219999999996,722,1835,2055.4849999999997,805,1791,2055.548,763,1621,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2643,HD07interview2.eaf,HD07,41.37,46.622,g_496;em_12_153697;n_3627149-n_3627151;p_94;#=es_1_1667154;prefix=2643-;[0]=ew_0_953565;[1]=ew_0_953565,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_953565,look,out,world,out,44.919999999999995,45.11,6t,out,6,44.919999999999995,45.08,44.952,715,1667,45.0,781,1591,45.047999999999995,680,1322,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2644,HD07interview2.eaf,HD07,82.12,84.004,g_496;em_12_153727;n_3627183-n_4177237;p_94;#=es_1_1667446;prefix=2644-;[0]=ew_0_953705;[1]=ew_0_953705,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_953705,had,house,parties,house,82.5,82.81,h6s,house,6,82.56,82.71000000000001,82.59,973,1584,82.635,915,1368,82.68,729,1224,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2645,HD07interview2.eaf,HD07,98.9,100.911,g_496;em_12_153737;n_3627199-n_3630732;p_94;#=es_1_1667609;prefix=2645-;[0]=ew_0_953762;[1]=ew_0_953762,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_953762,weren't,allowed,in,allowed,100.42,100.78,@l6d,allowed,6,100.54,100.75,100.58200000000001,913,1516,100.64500000000001,960,1512,100.708,791,1389,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2646,HD07interview2.eaf,HD07,109.64,116.224,g_496;em_12_153750;n_3627211-n_4177425;p_94;#=es_1_1667680;prefix=2646-;[0]=ew_0_953795;[1]=ew_0_953795,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_953795,weren't,allowed,in,allowed,110.94,111.27,@l6d,allowed,6,111.04,111.24,111.08,997,1558,111.14,993,1534,111.2,996,1420,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2647,HD07interview2.eaf,HD07,126.912,132.08,g_496;em_12_153758;n_3627219-n_4177483;p_94;#=es_1_1667746;prefix=2647-;[0]=ew_0_953838;[1]=ew_0_953838,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_953838,wasn't,allowed,in,allowed,127.59200000000001,128.112,@l6d,allowed,6,127.742,128.072,127.808,1017,1774,127.90700000000001,997,1471,128.006,661,1058,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2648,HD07interview2.eaf,HD07,180.014,181.702,g_496;em_12_153788;n_3627249-n_4177680;p_94;#=es_1_1668040;prefix=2648-;[0]=ew_0_953991;[1]=ew_0_953991,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_953991,was,downtown,,downtown,180.684,181.544,d6nt6n,downtown,6,180.75400000000002,181.014,180.806,855,1988,180.88400000000001,936,2009,180.96200000000002,993,1478,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2649,HD07interview2.eaf,HD07,180.014,181.702,g_496;em_12_153788;n_3627249-n_4177680;p_94;#=es_1_1668043;prefix=2649-;[0]=ew_0_953991;[1]=ew_0_953991,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_953991,was,downtown,,downtown,180.684,181.544,d6nt6n,downtown,6,181.12400000000002,181.484,181.19600000000003,893,1955,181.30400000000003,862,1523,181.412,662,933,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2650,HD07interview2.eaf,HD07,217.28,219.884,g_496;em_12_153810;n_3627275-n_4177925;p_94;#=es_1_1668363;prefix=2650-;[0]=ew_0_954114;[1]=ew_0_954114,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954114,her,out,of,out,219.05,219.22,6t,out,6,219.05,219.19,219.078,835,1816,219.12,1020,1928,219.162,1044,1787,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2651,HD07interview2.eaf,HD07,227.46,230.59,g_496;em_12_153817;n_3627285-n_4177988;p_94;#=es_1_1668429;prefix=2651-;[0]=ew_0_954148;[1]=ew_0_954148,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954148,place,out,here,out,227.48000000000002,227.67000000000002,6t,out,6,227.48000000000002,227.62,227.508,800,1659,227.55,947,1642,227.592,884,1429,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2652,HD07interview2.eaf,HD07,231.12800000000001,233.576,g_496;em_12_153820;n_3627287-n_4178010;p_94;#=es_1_1668476;prefix=2652-;[0]=ew_0_954167;[1]=ew_0_954167,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954167,started,out,on,out,232.53799999999998,232.72799999999998,6t,out,6,232.53799999999998,232.69799999999998,232.57,693,1530,232.618,852,1492,232.66599999999997,813,1436,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2653,HD07interview2.eaf,HD07,241.971,247.952,g_496;em_12_153833;n_3627299-n_3630744;p_94;#=es_1_1668511;prefix=2653-;[0]=ew_0_954215;[1]=ew_0_954215,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954215,started,out,with,out,243.131,243.351,6t,out,6,243.131,243.321,243.169,760,2011,243.226,841,1723,243.283,679,1275,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2654,HD07interview2.eaf,HD07,241.971,247.952,g_496;em_12_153833;n_3627299-n_3630744;p_94;#=es_1_1668557;prefix=2654-;[0]=ew_0_954230;[1]=ew_0_954230,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954230,walk,down,the,down,246.881,247.141,d6n,down,6,246.961,247.111,246.991,642,1759,247.036,779,1601,247.081,808,1600,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2655,HD07interview2.eaf,HD07,350.635,352.59,g_496;em_12_153907;n_3627380-n_4178504;p_94;#=es_1_1669160;prefix=2655-;[0]=ew_0_954601;[1]=ew_0_954601,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954601,in,our,n~,our,351.075,351.315,6r,our,6,351.075,351.28499999999997,351.11699999999996,801,1797,351.17999999999995,948,1693,351.243,930,1591,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2656,HD07interview2.eaf,HD07,369.88,374.183,g_496;em_12_153920;n_3627396-n_3630760;p_94;#=es_1_1669316;prefix=2656-;[0]=ew_0_954672;[1]=ew_0_954672,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954672,law,out,and,out,371.63,371.85,6t,out,6,371.63,371.81,371.666,983,1367,371.72,787,1313,371.774,702,1218,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2657,HD07interview2.eaf,HD07,388.057,391.817,g_496;em_12_153931;n_3627408-n_3627410;p_94;#=es_1_1669525;prefix=2657-;[0]=ew_0_954742;[1]=ew_0_954742,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954742,up,house,right,house,391.337,391.72700000000003,h6s,house,6,391.40700000000004,391.617,391.449,679,1276,391.51200000000006,740,1132,391.57500000000005,674,1109,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2658,HD07interview2.eaf,HD07,424.46000000000004,432.8,g_496;em_12_153945;n_3627426-n_3627428;p_94;#=es_1_1669875;prefix=2658-;[0]=ew_0_954858;[1]=ew_0_954858,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954858,school,down ?,from,down ?,430.4,430.91999999999996,d6n,down,6,430.46999999999997,430.85999999999996,430.54799999999994,692,1993,430.66499999999996,763,1971,430.782,873,1137,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2659,HD07interview2.eaf,HD07,424.46000000000004,432.8,g_496;em_12_153945;n_3627426-n_3627428;p_94;#=es_1_1669889;prefix=2659-;[0]=ew_0_954861;[1]=ew_0_954861,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954861,Clarissa,down ?,Clarissa,down ?,431.79999999999995,432.28,d6n,down,6,431.88,432.21999999999997,431.948,652,2099,432.04999999999995,735,1912,432.152,739,1047,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2660,HD07interview2.eaf,HD07,432.8,437.59000000000003,g_496;em_12_153946;n_3627428-n_3630763;p_94;#=es_1_1669920;prefix=2660-;[0]=ew_0_954868;[1]=ew_0_954868,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954868,deteriorated .,our,people,our,435.95,436.09000000000003,6r,our,6,435.95,436.06,435.972,916,1599,436.005,882,1548,436.038,776,1494,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2661,HD07interview2.eaf,HD07,443.843,452.209,g_496;em_12_153954;n_3627434-n_3627436;p_94;#=es_1_1669980;prefix=2661-;[0]=ew_0_954904;[1]=ew_0_954904,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954904,going,down,and,down,447.963,448.25300000000004,d6n,down,6,447.993,448.223,448.039,771,2099,448.108,847,2076,448.177,766,1459,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2662,HD07interview2.eaf,HD07,443.843,452.209,g_496;em_12_153954;n_3627434-n_3627436;p_94;#=es_1_1669998;prefix=2662-;[0]=ew_0_954910;[1]=ew_0_954910,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954910,moved,out,of,out,449.69300000000004,449.903,6t,out,6,449.69300000000004,449.873,449.72900000000004,721,2005,449.783,848,1743,449.837,851,2049,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2663,HD07interview2.eaf,HD07,452.209,456.93,g_496;em_12_153955;n_3627436-n_4179180;p_94;#=es_1_1670029;prefix=2663-;[0]=ew_0_954921;[1]=ew_0_954921,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954921,live,out,there,out,453.129,453.259,6t,out,6,453.129,453.229,453.149,615,1216,453.179,637,1299,453.209,626,1210,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2664,HD07interview2.eaf,HD07,457.418,460.43600000000004,g_496;em_12_153957;n_3627438-n_3630765;p_94;#=es_1_1670081;prefix=2664-;[0]=ew_0_954936;[1]=ew_0_954936,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954936,destructive,our,race,our,459.698,459.898,6r,our,6,459.698,459.868,459.73199999999997,681,1305,459.783,734,1451,459.834,689,1407,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2665,HD07interview2.eaf,HD07,469.22,471.903,g_496;em_12_153964;n_3627446-n_3630766;p_94;#=es_1_1670124;prefix=2665-;[0]=ew_0_954968;[1]=ew_0_954968,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_954968,yes,down,here,down,470.36,470.73,d6n,down,6,470.44000000000005,470.68,470.48800000000006,839,2038,470.56000000000006,977,1859,470.632,796,1289,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2666,HD07interview2.eaf,HD07,492.331,495.11,g_496;em_12_153978;n_3627462-n_4179377;p_94;#=es_1_1670314;prefix=2666-;[0]=ew_0_955046;[1]=ew_0_955046,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_955046,to,town,or,town,493.961,494.361,t6n,town,6,494.06100000000004,494.321,494.11300000000006,917,1770,494.19100000000003,878,1755,494.269,754,1315,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2667,HD07interview2.eaf,HD07,583.67,586.821,g_496;em_12_154023;n_3627510-n_3630777;p_94;#=es_1_1670892;prefix=2667-;[0]=ew_0_955331;[1]=ew_0_955331,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_955331,them,down,there,down,583.91,584.16,d6n,down,6,583.9499999999999,584.12,583.9839999999999,722,1904,584.035,817,1734,584.086,831,1598,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2668,HD07interview2.eaf,HD07,613.357,617.765,g_496;em_12_154048;n_3627540-n_4180046;p_94;#=es_1_1671195;prefix=2668-;[0]=ew_0_955456;[1]=ew_0_955456,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_955456,run,down,you,down,614.6469999999999,614.967,d6n,down,6,614.687,614.9069999999999,614.731,779,1947,614.797,854,1770,614.8629999999999,713,1406,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2669,HD07interview2.eaf,HD07,670.82,676.35,g_496;em_12_154076;n_3627568-n_4180341;p_94;#=es_1_1671593;prefix=2669-;[0]=ew_0_955640;[1]=ew_0_955640,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview2.eaf#ew_0_955640,things,down,at,down,672.71,672.97,d6n,down,6,672.7600000000001,672.9300000000001,672.7940000000001,671,1966,672.845,825,1660,672.8960000000001,851,1405,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2670,HD07interview3.eaf,HD07,39.89,48.944,g_497;em_12_154127;n_3630817-n_4180803;p_94;#=es_1_1672192;prefix=2670-;[0]=ew_0_955938;[1]=ew_0_955938,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_955938,it's,down,to,down,42.81,43.09,d6n,down,6,42.87,43.05,42.906,641,1806,42.959999999999994,830,1766,43.013999999999996,845,1557,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2671,HD07interview3.eaf,HD07,39.89,48.944,g_497;em_12_154127;n_3630817-n_4180803;p_94;#=es_1_1672249;prefix=2671-;[0]=ew_0_955957;[1]=ew_0_955957,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_955957,came,out,because,out,47.81,47.95,6t,out,6,47.81,47.92,47.832,677,1341,47.865,727,1238,47.898,695,1288,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2672,HD07interview3.eaf,HD07,100.368,103.22,g_497;em_12_154169;n_3630867-n_4181025;p_94;#=es_1_1672539;prefix=2672-;[0]=ew_0_956117;[1]=ew_0_956117,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956117,was,about,the,about,101.13799999999999,101.408,@b6t,about,6,101.24799999999999,101.368,101.27199999999999,636,1667,101.30799999999999,829,1612,101.344,763,1551,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2673,HD07interview3.eaf,HD07,189.344,198.437,g_497;em_12_154226;n_3630935-n_4181469;p_94;#=es_1_1673089;prefix=2673-;[0]=ew_0_956412;[1]=ew_0_956412,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956412,was,out,on,out,189.974,190.204,6t,out,6,189.974,190.174,190.01399999999998,886,1644,190.074,1056,1620,190.13400000000001,898,1550,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2674,HD07interview3.eaf,HD07,220.41,223.08,g_497;em_12_154239;n_3630949-n_4181517;p_94;#=es_1_1673199;prefix=2674-;[0]=ew_0_956513;[1]=ew_0_956513,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956513,that's,foul,s~,foul,221.23,221.7,f6l,foul,6,221.38,221.67,221.438,990,1735,221.52499999999998,1012,1649,221.612,740,1194,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2675,HD07interview3.eaf,HD07,234.58,235.77,g_497;em_12_154255;n_3630967-n_4181568;p_94;#=es_1_1673279;prefix=2675-;[0]=ew_0_956570;[1]=ew_0_956570,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956570,the,foul,talk,foul,235.13000000000002,235.47,f6l,foul,6,235.28,235.44000000000003,235.312,926,1493,235.36,919,1478,235.40800000000002,795,1257,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2676,HD07interview3.eaf,HD07,238.19,239.54,g_497;em_12_154260;n_3630973-n_3634165;p_94;#=es_1_1673298;prefix=2676-;[0]=ew_0_956582;[1]=ew_0_956582,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956582,don't,foul,talk,foul,238.21,238.42,f6l,foul,6,238.24,238.39,238.27,995,1713,238.315,978,1487,238.35999999999999,928,1278,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2677,HD07interview3.eaf,HD07,254.787,255.66,g_497;em_12_154273;n_3630987-n_4181667;p_94;#=es_1_1673423;prefix=2677-;[0]=ew_0_956656;[1]=ew_0_956656,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956656,my,house,,house,255.287,255.61700000000002,h6z,house,6,255.357,255.537,255.393,941,1437,255.447,974,1280,255.501,479,1096,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2678,HD07interview3.eaf,HD07,257.29,266.285,g_497;em_12_154278;n_3630991-n_3630993;p_94;#=es_1_1673431;prefix=2678-;[0]=ew_0_956666;[1]=ew_0_956666,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956666,sit,out,in,out,257.47,257.68,6t,out,6,257.47,257.65000000000003,257.50600000000003,778,1680,257.56000000000006,894,1609,257.61400000000003,795,1377,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2679,HD07interview3.eaf,HD07,267.975,271.18,g_497;em_12_154281;n_3630997-n_4181772;p_94;#=es_1_1673552;prefix=2679-;[0]=ew_0_956706;[1]=ew_0_956706,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956706,said,how'd,you,how'd,269.39500000000004,269.545,h6d,how'd,6,269.435,269.51500000000004,269.451,696,1092,269.475,821,1148,269.499,679,1659,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2680,HD07interview3.eaf,HD07,303.212,305.17,g_497;em_12_154309;n_3631029-n_3631031;p_94;#=es_1_1673824;prefix=2680-;[0]=ew_0_956834;[1]=ew_0_956834,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956834,eating,out,I'm,out,304.452,304.662,6t,out,6,304.452,304.622,304.486,889,2041,304.53700000000003,628,1481,304.588,707,1269,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2681,HD07interview3.eaf,HD07,336.528,344.37,g_497;em_12_154346;n_3631069-n_4182081;p_94;#=es_1_1673948;prefix=2681-;[0]=ew_0_956963;[1]=ew_0_956963,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_956963,lives,out,that,out,340.658,340.838,6t,out,6,340.658,340.798,340.68600000000004,775,1583,340.728,792,1478,340.77,721,1333,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2682,HD07interview3.eaf,HD07,373.139,375.916,g_497;em_12_154365;n_3631089-n_4182193;p_94;#=es_1_1674119;prefix=2682-;[0]=ew_0_957078;[1]=ew_0_957078,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_957078,in,town,when,town,374.249,374.509,t6n,town,6,374.339,374.479,374.367,744,1161,374.409,534,819,374.45099999999996,856,1461,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2683,HD07interview3.eaf,HD07,382.42,385.1,g_497;em_12_154369;n_3631095-n_3631097;p_94;#=es_1_1674209;prefix=2683-;[0]=ew_0_957110;[1]=ew_0_957110,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_957110,in,town,'cause,town,383.21000000000004,383.45,t6n,town,6,383.3,383.40000000000003,383.32,740,1547,383.35,759,1668,383.38000000000005,781,1543,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2684,HD07interview3.eaf,HD07,398.08500000000004,407.514,g_497;em_12_154376;n_3631103-n_4182394;p_94;#=es_1_1674357;prefix=2684-;[0]=ew_0_957175;[1]=ew_0_957175,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_957175,Roebuck,down,around,down,401.35499999999996,401.635,d6n,down,6,401.395,401.525,401.421,605,1896,401.46,617,1870,401.49899999999997,642,1886,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2685,HD07interview3.eaf,HD07,431.077,440.355,g_497;em_12_154387;n_3631117-n_4182600;p_94;#=es_1_1674635;prefix=2685-;[0]=ew_0_957279;[1]=ew_0_957279,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_957279,for,about,fifteen,about,438.137,438.35699999999997,@b6t,about,6,438.197,438.327,438.223,760,1379,438.262,797,1367,438.301,679,1230,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2686,HD07interview3.eaf,HD07,548.74,556.4830000000001,g_497;em_12_154466;n_3631213-n_3631215;p_94;#=es_1_1675563;prefix=2686-;[0]=ew_0_957681;[1]=ew_0_957681,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview3.eaf#ew_0_957681,it .,out,but,out,553.66,553.88,6t,out,6,553.66,553.85,553.698,991,1583,553.755,786,1389,553.812,614,1234,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2687,HD07interview4.eaf,HD07,10.15,13.95,g_498;em_12_154517;n_3634333-n_4183686;p_94;#=es_1_1676105;prefix=2687-;[0]=ew_0_958003;[1]=ew_0_958003,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958003,the,house,with,house,11.49,11.88,h6s,house,6,11.56,11.73,11.594000000000001,1199,1716,11.645,1119,1651,11.696,711,1157,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2688,HD07interview4.eaf,HD07,27.191,33.33,g_498;em_12_154527;n_3634343-n_3634345;p_94;#=es_1_1676287;prefix=2688-;[0]=ew_0_958065;[1]=ew_0_958065,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958065,your,house,like,house,32.841,33.301,h6s,house,6,32.921,33.171,32.971,735,1252,33.046,804,1372,33.121,698,1101,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2689,HD07interview4.eaf,HD07,66.291,72.77,g_498;em_12_154547;n_3634363-n_3634365;p_94;#=es_1_1676450;prefix=2689-;[0]=ew_0_958203;[1]=ew_0_958203,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958203,me -,about,the,about,72.131,72.481,@b6t,about,6,72.31099999999999,72.451,72.339,800,1518,72.381,809,1435,72.42299999999999,694,1141,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2690,HD07interview4.eaf,HD07,78.112,86.18,g_498;em_12_154550;n_3634367-n_3638612;p_94;#=es_1_1676539;prefix=2690-;[0]=ew_0_958235;[1]=ew_0_958235,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958235,was,about,thirteen,about,85.13199999999999,85.46199999999999,@b6t,about,6,85.262,85.43199999999999,85.29599999999999,812,1422,85.347,799,1311,85.398,597,1109,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2691,HD07interview4.eaf,HD07,119.793,128.091,g_498;em_12_154566;n_3634389-n_4184268;p_94;#=es_1_1676829;prefix=2691-;[0]=ew_0_958344;[1]=ew_0_958344,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958344,big,out,goer,out,121.49300000000001,121.763,6t,out,6,121.49300000000001,121.733,121.54100000000001,941,1664,121.613,1027,1696,121.685,622,1145,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2692,HD07interview4.eaf,HD07,119.793,128.091,g_498;em_12_154566;n_3634389-n_4184268;p_94;#=es_1_1676862;prefix=2692-;[0]=ew_0_958356;[1]=ew_0_958356,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958356,go,out,and,out,124.72300000000001,124.94300000000001,6t,out,6,124.72300000000001,124.91300000000001,124.76100000000001,799,1480,124.81800000000001,850,1539,124.87500000000001,685,1257,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2693,HD07interview4.eaf,HD07,163.75,172.71,g_498;em_12_154583;n_3634408-n_4184609;p_94;#=es_1_1677330;prefix=2693-;[0]=ew_0_958519;[1]=ew_0_958519,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958519,slipped,down,in,down,171.16,171.43,d6n,down,6,171.19,171.39,171.23,593,2140,171.29,590,2116,171.35,700,1565,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2694,HD07interview4.eaf,HD07,210.887,219.86100000000002,g_498;em_12_154600;n_3634428-n_3634430;p_94;#=es_1_1677710;prefix=2694-;[0]=ew_0_958666;[1]=ew_0_958666,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958666,said,our,people,our,215.167,215.327,6r,our,6,215.167,215.297,215.193,847,1627,215.232,915,1522,215.271,831,1484,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2695,HD07interview4.eaf,HD07,219.86100000000002,223.15,g_498;em_12_154601;n_3634430-n_4184929;p_94;#=es_1_1677751;prefix=2695-;[0]=ew_0_958675;[1]=ew_0_958675,https://apls.pitt.edu/labbcat/transcript?transcript=HD07interview4.eaf#ew_0_958675,overcome,our,inner,our,220.141,220.34099999999998,6r,our,6,220.141,220.271,220.167,1045,1740,220.206,868,1572,220.24499999999998,799,1500,
